anio;provincia;distrito;ugel;nivel_agrupado;gestion;area;total_estudiantes;mujeres;hombres;retirados;total_atraso
2023;JAUJA;MUQUI;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;41;16;25;0;0
2023;JAUJA;SAN LORENZO;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;102;58;44;0;0
2023;CONCEPCION;ACO;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;59;30;29;0;0
2023;CHUPACA;SAN JUAN DE JARPA;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;93;47;46;0;0
2023;YAULI;SANTA ROSA DE SACCO;UGEL YAULI;Inicial;Pública de gestión directa;Urbana;240;111;129;0;0
2023;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;72;34;38;0;0
2023;TARMA;HUASAHUASI;UGEL TARMA;Inicial;Pública de gestión directa;Urbana;222;106;116;0;0
2023;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Inicial;Pública de gestión directa;Urbana;1058;554;504;0;0
2023;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;389;187;202;1;0
2023;JAUJA;HUARIPAMPA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;38;21;17;0;0
2023;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;207;103;104;0;0
2023;YAULI;SANTA BARBARA DE CARHUACAYAN;UGEL YAULI;Inicial;Pública de gestión directa;Rural;45;26;19;0;0
2023;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Inicial;Privada;Urbana;551;275;276;0;0
2023;HUANCAYO;SICAYA;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;27;15;12;0;1
2023;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Primaria;Pública de gestión privada;Urbana;62;42;20;0;4
2023;HUANCAYO;SAÑO;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;240;124;116;0;0
2023;HUANCAYO;SAN JERONIMO DE TUNAN;UGEL HUANCAYO;Inicial;Privada;Urbana;268;137;131;1;0
2023;JAUJA;ATAURA;UGEL JAUJA;Inicial;Pública de gestión directa;Urbana;17;6;11;0;0
2023;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;557;296;261;17;103
2023;JUNIN;CARHUAMAYO;UGEL JUNÍN;Inicial;Pública de gestión directa;Urbana;370;173;197;0;0
2023;JAUJA;YAULI;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;52;24;28;2;0
2023;HUANCAYO;COLCA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;42;22;20;0;0
2023;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;273;139;134;1;0
2023;SATIPO;VIZCATAN DEL ENE;UGEL RIO ENE-MANTARO;Primaria;Pública de gestión directa;Rural;690;323;367;0;6
2023;TARMA;TARMA;UGEL TARMA;Inicial;Pública de gestión privada;Urbana;179;81;98;0;0
2023;HUANCAYO;PARIAHUANCA;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;548;268;280;23;64
2023;CHUPACA;CHONGOS BAJO;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;142;73;69;1;0
2023;CONCEPCION;ANDAMARCA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;240;109;131;0;0
2023;HUANCAYO;SAÑO;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;475;251;224;2;3
2023;SATIPO;PANGOA;UGEL PANGOA;Secundaria;Pública de gestión directa;Urbana;2124;1053;1071;60;91
2023;CHUPACA;HUACHAC;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;55;27;28;0;0
2023;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;37;19;18;0;0
2023;HUANCAYO;VIQUES;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;79;37;42;0;0
2023;TARMA;HUARICOLCA;UGEL TARMA;Inicial;Pública de gestión directa;Rural;85;41;44;0;0
2023;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;437;205;232;1;27
2023;CONCEPCION;SAN JOSE DE QUERO;UGEL CHUPACA;Secundaria;Pública de gestión directa;Rural;447;212;235;7;32
2023;HUANCAYO;CHACAPAMPA;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;60;29;31;0;4
2023;JAUJA;SINCOS;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;117;51;66;1;3
2023;CONCEPCION;SANTA ROSA DE OCOPA;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Urbana;167;80;87;1;3
2023;JAUJA;POMACANCHA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;116;50;66;6;8
2023;JAUJA;MOLINOS;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;78;38;40;0;0
2023;JAUJA;JULCAN;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;51;26;25;2;0
2023;CONCEPCION;CHAMBARA;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;134;75;59;0;0
2023;CONCEPCION;MITO;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;66;30;36;0;0
2023;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;279;132;147;0;0
2023;JAUJA;TUNAN MARCA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;31;13;18;0;0
2023;CONCEPCION;NUEVE DE JULIO;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;75;33;42;0;0
2023;HUANCAYO;EL TAMBO;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;173;89;84;0;0
2023;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;135;68;67;0;0
2023;HUANCAYO;QUICHUAY;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Urbana;58;28;30;0;0
2023;HUANCAYO;INGENIO;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;119;65;54;0;0
2023;JAUJA;ACOLLA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;90;37;53;0;0
2023;HUANCAYO;QUILCAS;UGEL HUANCAYO;Inicial;Pública de gestión directa;Urbana;127;69;58;0;0
2023;JAUJA;PANCAN;UGEL JAUJA;Primaria;Pública de gestión privada;Rural;378;214;164;0;0
2023;CONCEPCION;MARISCAL CASTILLA;UGEL CHANCHAMAYO;Primaria;Pública de gestión directa;Rural;8;5;3;0;0
2023;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Secundaria;Privada;Urbana;987;505;482;13;47
2023;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Primaria;Privada;Urbana;1140;572;568;3;13
2023;HUANCAYO;EL TAMBO;UGEL HUANCAYO;Inicial;Privada;Urbana;3468;1685;1783;20;0
2023;HUANCAYO;HUANCAN;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;846;432;414;0;35
2023;JAUJA;YAUYOS;UGEL JAUJA;Secundaria;Pública de gestión directa;Urbana;139;61;78;5;7
2023;TARMA;LA UNION;UGEL TARMA;Inicial;Pública de gestión directa;Rural;132;52;80;0;0
2023;JUNIN;JUNIN;UGEL JUNÍN;Inicial;Pública de gestión directa;Rural;25;11;14;0;0
2023;CHUPACA;HUACHAC;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;59;27;32;0;0
2023;HUANCAYO;SAN JERONIMO DE TUNAN;UGEL HUANCAYO;Secundaria;Privada;Urbana;596;312;284;0;10
2023;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Inicial;Pública de gestión privada;Rural;68;40;28;0;0
2023;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Inicial;Pública de gestión directa;Rural;2120;1048;1072;13;0
2023;JAUJA;ACOLLA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;91;34;57;2;1
2023;HUANCAYO;CULLHUAS;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;108;49;59;0;14
2023;HUANCAYO;VIQUES;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;237;125;112;0;13
2023;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Inicial;Pública de gestión directa;Rural;489;222;267;0;0
2023;SATIPO;PANGOA;UGEL PANGOA;Secundaria;Pública de gestión directa;Rural;3849;1884;1965;275;859
2023;HUANCAYO;HUASICANCHA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;30;15;15;1;0
2023;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Secundaria;Pública de gestión privada;Urbana;966;507;459;2;11
2023;SATIPO;MAZAMARI;UGEL RIO TAMBO;Inicial;Pública de gestión directa;Rural;84;40;44;0;0
2023;JAUJA;MUQUIYAUYO;UGEL JAUJA;Secundaria;Pública de gestión directa;Urbana;160;72;88;11;8
2023;CHUPACA;YANACANCHA;UGEL CHUPACA;Secundaria;Pública de gestión directa;Rural;257;132;125;2;35
2023;JAUJA;CANCHAYLLO;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;81;38;43;2;3
2023;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;717;328;389;6;95
2023;CONCEPCION;COCHAS;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;151;75;76;0;17
2023;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Secundaria;Pública de gestión directa;Rural;958;487;471;5;136
2023;YAULI;SANTA BARBARA DE CARHUACAYAN;UGEL YAULI;Secundaria;Pública de gestión directa;Rural;62;29;33;0;2
2023;JAUJA;TUNAN MARCA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;73;30;43;0;4
2023;JAUJA;PARCO;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;63;35;28;2;2
2023;JUNIN;ONDORES;UGEL JUNÍN;Secundaria;Pública de gestión directa;Rural;48;21;27;0;1
2023;TARMA;PALCA;UGEL TARMA;Secundaria;Pública de gestión privada;Urbana;321;153;168;1;16
2023;SATIPO;SATIPO;UGEL SATIPO;Secundaria;Privada;Urbana;893;408;485;5;18
2023;JAUJA;EL MANTARO;UGEL JAUJA;Secundaria;Pública de gestión directa;Urbana;123;67;56;0;4
2023;YAULI;HUAY-HUAY;UGEL YAULI;Secundaria;Pública de gestión directa;Rural;133;79;54;2;3
2023;TARMA;TARMA;UGEL TARMA;Secundaria;Pública de gestión directa;Rural;118;53;65;0;16
2023;CHUPACA;HUAMANCACA CHICO;UGEL CHUPACA;Secundaria;Pública de gestión directa;Urbana;247;124;123;3;4
2023;SATIPO;RIO NEGRO;UGEL SATIPO;Secundaria;Pública de gestión directa;Urbana;470;214;256;18;20
2023;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Rural;1233;581;652;1;0
2023;CHUPACA;CHUPACA;UGEL CHUPACA;Primaria;Privada;Urbana;1609;792;817;4;2
2023;SATIPO;PANGOA;UGEL PANGOA;Inicial;Pública de gestión directa;Urbana;1037;503;534;0;0
2023;SATIPO;SATIPO;UGEL SATIPO;Inicial;Pública de gestión directa;Rural;643;315;328;0;0
2023;SATIPO;PANGOA;UGEL PANGOA;Inicial;Pública de gestión directa;Rural;2824;1441;1383;1;0
2023;SATIPO;LLAYLLA;UGEL SATIPO;Inicial;Pública de gestión directa;Rural;268;130;138;2;0
2023;YAULI;CHACAPALPA;UGEL YAULI;Secundaria;Pública de gestión directa;Rural;29;14;15;0;1
2023;HUANCAYO;PUCARA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;92;41;51;0;0
2023;JAUJA;HUERTAS;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;93;43;50;0;0
2023;TARMA;TARMA;UGEL TARMA;Inicial;Pública de gestión directa;Rural;189;96;93;0;0
2023;CHUPACA;TRES DE DICIEMBRE;UGEL CHUPACA;Inicial;Pública de gestión directa;Urbana;160;76;84;0;0
2023;CHUPACA;TRES DE DICIEMBRE;UGEL CHUPACA;Secundaria;Pública de gestión directa;Urbana;265;132;133;0;19
2023;HUANCAYO;SAN AGUSTIN;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;662;330;332;0;23
2023;TARMA;PALCA;UGEL TARMA;Inicial;Pública de gestión directa;Urbana;143;63;80;0;0
2023;JUNIN;JUNIN;UGEL JUNÍN;Secundaria;Pública de gestión directa;Rural;41;25;16;3;6
2023;CHUPACA;AHUAC;UGEL CHUPACA;Secundaria;Pública de gestión directa;Rural;74;41;33;2;5
2023;HUANCAYO;CHICCHE;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;27;13;14;0;5
2023;CONCEPCION;MARISCAL CASTILLA;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;135;71;64;4;27
2023;SATIPO;SATIPO;UGEL SATIPO;Primaria;Privada;Urbana;1181;583;598;2;8
2023;SATIPO;SATIPO;UGEL SATIPO;Inicial;Privada;Urbana;563;273;290;2;0
2023;JAUJA;JANJAILLO;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;32;16;16;0;1
2023;SATIPO;PANGOA;UGEL PANGOA;Primaria;Privada;Urbana;874;435;439;2;9
2023;SATIPO;RIO NEGRO;UGEL SATIPO;Inicial;Pública de gestión directa;Rural;944;477;467;1;0
2023;SATIPO;SATIPO;UGEL SATIPO;Secundaria;Pública de gestión directa;Rural;841;384;457;1;132
2023;SATIPO;LLAYLLA;UGEL SATIPO;Secundaria;Pública de gestión directa;Rural;396;179;217;0;40
2023;HUANCAYO;CARHUACALLANGA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;4;4;0;0;0
2023;HUANCAYO;CHICCHE;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;36;22;14;0;0
2023;CONCEPCION;MARISCAL CASTILLA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;92;42;50;0;0
2023;CONCEPCION;COCHAS;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;109;51;58;0;0
2023;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Inicial;Pública de gestión directa;Rural;1242;615;627;2;0
2023;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Inicial;Privada;Urbana;23;11;12;0;0
2023;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Secundaria;Privada;Rural;39;22;17;0;2
2023;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Primaria;Pública de gestión directa;Urbana;2079;1017;1062;2;62
2023;CHANCHAMAYO;VITOC;UGEL CHANCHAMAYO;Secundaria;Pública de gestión directa;Rural;99;56;43;3;7
2023;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Inicial;Privada;Urbana;4441;2143;2298;35;0
2023;HUANCAYO;CHILCA;UGEL HUANCAYO;Secundaria;Privada;Urbana;2223;1015;1208;9;34
2023;HUANCAYO;INGENIO;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;147;70;77;4;15
2023;CHUPACA;CHUPACA;UGEL CHUPACA;Secundaria;Pública de gestión directa;Rural;191;93;98;4;10
2023;HUANCAYO;EL TAMBO;UGEL HUANCAYO;Secundaria;Pública de gestión privada;Urbana;703;0;703;1;3
2023;JAUJA;MASMA CHICCHE;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;31;13;18;0;0
2023;HUANCAYO;CHUPURO;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Urbana;116;62;54;4;7
2023;HUANCAYO;CHICCHE;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Rural;3;2;1;0;0
2023;SATIPO;PANGOA;UGEL PANGOA;Secundaria;Privada;Urbana;646;292;354;13;32
2023;SATIPO;MAZAMARI;UGEL SATIPO;Secundaria;Pública de gestión directa;Rural;875;418;457;13;135
2023;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Inicial;Pública de gestión directa;Urbana;25;11;14;0;0
2023;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Secundaria;Pública de gestión privada;Urbana;191;191;0;0;2
2023;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Primaria;Pública de gestión directa;Urbana;170;79;91;0;15
2023;HUANCAYO;HUACRAPUQUIO;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;62;28;34;0;0
2023;YAULI;LA OROYA;UGEL YAULI;Inicial;Pública de gestión directa;Urbana;432;211;221;1;0
2023;JAUJA;JANJAILLO;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;11;3;8;0;0
2023;JAUJA;YAUYOS;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;10;4;6;0;0
2023;YAULI;MOROCOCHA;UGEL YAULI;Inicial;Pública de gestión directa;Urbana;142;68;74;0;0
2023;HUANCAYO;CHACAPAMPA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;25;10;15;0;0
2023;CONCEPCION;MITO;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;62;35;27;0;11
2023;JAUJA;MOLINOS;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;83;44;39;0;7
2023;CONCEPCION;HEROINAS TOLEDO;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;60;27;33;0;6
2023;YAULI;PACCHA;UGEL YAULI;Secundaria;Pública de gestión directa;Rural;47;26;21;2;3
2023;CHUPACA;CHUPACA;UGEL CHUPACA;Secundaria;Privada;Urbana;1110;531;579;8;23
2023;JAUJA;MASMA;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Rural;38;18;20;0;0
2023;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Rural;84;41;43;0;0
2023;SATIPO;RIO NEGRO;UGEL SATIPO;Inicial;Pública de gestión directa;Urbana;194;101;93;0;0
2023;SATIPO;PANGOA;UGEL RIO ENE-MANTARO;Inicial;Pública de gestión directa;Rural;328;150;178;1;0
2023;SATIPO;PAMPA HERMOSA;UGEL SATIPO;Inicial;Pública de gestión directa;Rural;185;90;95;1;0
2023;CONCEPCION;ORCOTUNA;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;64;32;32;0;0
2023;HUANCAYO;SAPALLANGA;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;23;13;10;1;0
2023;HUANCAYO;HUANCAN;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;44;20;24;0;2
2023;HUANCAYO;CULLHUAS;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;54;27;27;0;0
2023;CHUPACA;CHONGOS BAJO;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;38;23;15;0;0
2023;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Primaria;Privada;Urbana;793;363;430;0;0
2023;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Inicial;Pública de gestión directa;Rural;218;115;103;0;0
2023;JAUJA;MASMA;UGEL CHANCHAMAYO;Secundaria;Pública de gestión directa;Rural;64;28;36;1;4
2023;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Secundaria;Pública de gestión directa;Urbana;1699;869;830;0;132
2023;SATIPO;RIO NEGRO;UGEL RIO TAMBO;Primaria;Pública de gestión directa;Rural;50;29;21;1;5
2023;SATIPO;RIO TAMBO;UGEL RIO TAMBO;Secundaria;Pública de gestión directa;Rural;3013;1486;1527;112;736
2023;SATIPO;MAZAMARI;UGEL SATIPO;Inicial;Pública de gestión directa;Rural;688;327;361;4;0
2023;TARMA;HUARICOLCA;UGEL TARMA;Secundaria;Pública de gestión directa;Rural;153;81;72;0;10
2023;TARMA;TAPO;UGEL TARMA;Secundaria;Pública de gestión directa;Rural;400;203;197;6;42
2023;TARMA;ACOBAMBA;UGEL TARMA;Secundaria;Pública de gestión directa;Rural;194;85;109;0;20
2023;JAUJA;MASMA CHICCHE;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;82;36;46;2;1
2023;JAUJA;PACA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;25;6;19;0;1
2023;JAUJA;SAN LORENZO;UGEL JAUJA;Secundaria;Pública de gestión directa;Urbana;240;98;142;0;10
2023;JAUJA;CURICACA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;63;31;32;0;0
2023;JAUJA;CURICACA;UGEL JAUJA;Secundaria;Pública de gestión directa;Rural;72;29;43;0;2
2023;JAUJA;SAUSA;UGEL JAUJA;Secundaria;Pública de gestión directa;Urbana;97;44;53;8;8
2023;TARMA;ACOBAMBA;UGEL TARMA;Inicial;Pública de gestión directa;Rural;216;109;107;0;0
2023;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Inicial;Privada;Urbana;550;282;268;8;0
2023;CHUPACA;YANACANCHA;UGEL CHUPACA;Inicial;Pública de gestión directa;Rural;118;55;63;0;0
2023;YAULI;LA OROYA;UGEL YAULI;Inicial;Pública de gestión directa;Rural;78;34;44;0;0
2023;YAULI;SUITUCANCHA;UGEL YAULI;Secundaria;Pública de gestión directa;Rural;92;44;48;2;10
2023;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;12;4;8;0;0
2023;HUANCAYO;QUICHUAY;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;22;13;9;0;0
2023;HUANCAYO;QUILCAS;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;42;16;26;0;0
2023;HUANCAYO;HUANCAYO;UGEL HUANCAYO;Primaria;Pública de gestión directa;Rural;30;14;16;0;2
2023;HUANCAYO;EL TAMBO;UGEL HUANCAYO;Secundaria;Pública de gestión directa;Rural;46;28;18;0;4
2023;JAUJA;MOLINOS;UGEL CHANCHAMAYO;Primaria;Pública de gestión directa;Rural;6;3;3;0;0
2023;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Primaria;Pública de gestión directa;Urbana;2412;1177;1235;17;73
2023;CONCEPCION;HEROINAS TOLEDO;UGEL CONCEPCIÓN;Inicial;Pública de gestión directa;Rural;68;30;38;0;0
2023;JAUJA;PANCAN;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;59;29;30;0;0
2023;JAUJA;PANCAN;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;17;8;9;0;0
2023;YAULI;HUAY-HUAY;UGEL YAULI;Inicial;Pública de gestión directa;Rural;116;56;60;0;0
2023;YAULI;MARCAPOMACOCHA;UGEL YAULI;Inicial;Pública de gestión directa;Rural;25;12;13;0;0
2023;HUANCAYO;CHILCA;UGEL HUANCAYO;Primaria;Privada;Urbana;3349;1658;1691;13;9
2023;JAUJA;JAUJA;UGEL JAUJA;Primaria;Privada;Urbana;1006;478;528;3;2
2023;CONCEPCION;NUEVE DE JULIO;UGEL CONCEPCIÓN;Primaria;Pública de gestión directa;Urbana;117;54;63;0;0
2023;CONCEPCION;CONCEPCION;UGEL CONCEPCIÓN;Primaria;Pública de gestión privada;Urbana;433;249;184;2;0
2023;CONCEPCION;CONCEPCION;UGEL CONCEPCIÓN;Primaria;Privada;Urbana;514;235;279;2;0
2023;SATIPO;MAZAMARI;UGEL SATIPO;Primaria;Privada;Urbana;417;200;217;8;17
2023;JUNIN;CARHUAMAYO;UGEL JUNÍN;Primaria;Privada;Urbana;177;82;95;0;0
2023;JUNIN;JUNIN;UGEL JUNÍN;Primaria;Privada;Urbana;69;32;37;0;0
2023;CHANCHAMAYO;PICHANAQUI;UGEL PICHANAKI;Primaria;Pública de gestión privada;Urbana;1084;542;542;7;5
2023;HUANCAYO;HUALHUAS;UGEL HUANCAYO;Inicial;Pública de gestión directa;Rural;55;27;28;0;0
2023;HUANCAYO;SAN AGUSTIN;UGEL HUANCAYO;Inicial;Privada;Urbana;164;69;95;5;0
2023;HUANCAYO;CHILCA;UGEL HUANCAYO;Inicial;Privada;Urbana;2170;1044;1126;21;0
2023;HUANCAYO;SAN AGUSTIN;UGEL HUANCAYO;Primaria;Privada;Urbana;657;306;351;1;4
2023;HUANCAYO;SICAYA;UGEL HUANCAYO;Inicial;Privada;Urbana;99;47;52;0;0
2023;JAUJA;HUAMALI;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;16;11;5;1;0
2023;JAUJA;POMACANCHA;UGEL JAUJA;Inicial;Pública de gestión directa;Rural;66;33;33;1;0
2023;YAULI;CHACAPALPA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;7;2;5;0;0
2023;YAULI;SUITUCANCHA;UGEL JAUJA;Primaria;Pública de gestión directa;Rural;3;1;2;0;0
2023;JAUJA;SINCOS;UGEL CHUPACA;Secundaria;Pública de gestión directa;Rural;43;22;21;0;3
2023;SATIPO;RIO TAMBO;UGEL RIO ENE-MANTARO;Secundaria;Pública de gestión directa;Rural;1120;503;617;0;261
2023;JAUJA;JAUJA;UGEL JAUJA;Inicial;Privada;Urbana;404;182;222;2;0
2023;SATIPO;VIZCATAN DEL ENE;UGEL RIO ENE-MANTARO;Inicial;Pública de gestión directa;Rural;394;195;199;0;0
2023;JAUJA;JAUJA;UGEL JAUJA;Secundaria;Privada;Urbana;867;377;490;1;5
2023;SATIPO;RIO TAMBO;UGEL RIO ENE-MANTARO;Inicial;Pública de gestión directa;Rural;925;456;469;0;0
2023;CONCEPCION;MATAHUASI;UGEL CONCEPCIÓN;Secundaria;Pública de gestión directa;Rural;73;36;37;0;8
2023;CONCEPCION;CONCEPCION;UGEL CONCEPCIÓN;Inicial;Privada;Urbana;237;104;133;3;0
2023;CONCEPCION;CONCEPCION;UGEL CONCEPCIÓN;Secundaria;Privada;Urbana;289;119;170;0;4
2023;HUANCAYO;PILCOMAYO;UGEL HUANCAYO;Primaria;Privada;Urbana;1153;564;589;4;4
2023;CHUPACA;CHUPACA;UGEL CHUPACA;Inicial;Privada;Urbana;713;341;372;11;0
2023;TARMA;TARMA;UGEL TARMA;Secundaria;Pública de gestión privada;Urbana;314;157;157;0;26
2023;SATIPO;COVIRIALI;UGEL SATIPO;Inicial;Pública de gestión directa;Rural;169;83;86;0;0
2023;SATIPO;PAMPA HERMOSA;UGEL SATIPO;Secundaria;Pública de gestión directa;Rural;214;111;103;1;6
2023;YAULI;SANTA ROSA DE SACCO;UGEL YAULI;Inicial;Privada;Urbana;102;49;53;3;0
2023;CHANCHAMAYO;PERENE;UGEL CHANCHAMAYO;Inicial;Privada;Rural;12;6;6;0;0
2023;CHANCHAMAYO;CHANCHAMAYO;UGEL CHANCHAMAYO;Inicial;Privada;Urbana;343;150;193;4;0
2023;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Inicial;Privada;Urbana;339;177;162;0;0
2023;YAULI;LA OROYA;UGEL YAULI;Secundaria;Pública de gestión directa;Rural;40;19;21;2;2
2023;JAUJA;MONOBAMBA;UGEL CHANCHAMAYO;Secundaria;Pública de gestión directa;Rural;87;49;38;0;12
2023;CHANCHAMAYO;PERENE;UGEL PICHANAKI;Inicial;Pública de gestión directa;Urbana;1010;493;517;1;0
2023;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Primaria;Privada;Urbana;635;305;330;1;2
2023;JUNIN;CARHUAMAYO;UGEL JUNÍN;Inicial;Privada;Urbana;31;16;15;0;0
2023;CHANCHAMAYO;SAN RAMON;UGEL CHANCHAMAYO;Secundaria;Pública de gestión directa;Rural;78;31;47;1;3
